HP_0000001	false
HP_0000277	HP_0011821
HP_0002218	HP_0011358
HP_0006152	HP_0009700
HP_0006152	HP_0009773
HP_0006152	HP_0100264
HP_0002861	HP_0011792
HP_0010284	HP_0100669
HP_0003484	HP_0003690
HP_0009282	HP_0009172
HP_0100955	HP_0000277
HP_0012258	HP_0005938
HP_0100291	HP_0007377
HP_0001886	HP_0000763
HP_0001886	HP_0001760
HP_0002918	HP_0004921
HP_0007852	HP_0000580
HP_0010593	HP_0006500
HP_0000362	HP_0008628
HP_0005608	HP_0005264
HP_0001958	HP_0001943
HP_0006338	HP_0011080
HP_0001982	HP_0004311
HP_0004195	HP_0009172
HP_0004195	HP_0009771
HP_0006129	HP_0009832
HP_0009632	HP_0009618
HP_0009632	HP_0009653
HP_0009632	HP_0009846
HP_0002645	HP_0011329
HP_0001636	HP_0001710
HP_0100024	HP_0100851
HP_0009557	HP_0009542
HP_0009557	HP_0009552
HP_0002014	HP_0011458
HP_0001621	HP_0001608
HP_0012040	HP_0011492
HP_0010596	HP_0003946
HP_0010596	HP_0003999
HP_0010688	HP_0003282
HP_0002411	HP_0100022
HP_0012302	HP_0005353
HP_0000917	HP_0000768
HP_0009026	HP_0009131
HP_0000082	HP_0011277
HP_0004713	HP_0001919
HP_0007378	HP_0011024
HP_0007378	HP_0011793
HP_0004100	HP_0001167
HP_0003720	HP_0003712
HP_0010777	HP_0002109
HP_0003648	HP_0003128
HP_0003648	HP_0003355
HP_0008915	HP_0001956
HP_0011295	HP_0011196
HP_0007544	HP_0001010
HP_0100694	HP_0002992
HP_0005306	HP_0001028
HP_0005632	HP_0003953
HP_0010723	HP_0000356
HP_0000993	HP_0011355
HP_0007713	HP_0001118
HP_0008410	HP_0000962
HP_0008410	HP_0009723
HP_0007524	HP_0001067
HP_0010667	HP_0009117
HP_0011951	HP_0002090
HP_0002882	HP_0002104
HP_0011511	HP_0001103
HP_0010625	HP_0011747
HP_0010413	HP_0010185
HP_0010413	HP_0010325
HP_0010413	HP_0010347
HP_0010413	HP_0010356
HP_0003733	HP_0008968
HP_0006521	HP_0006529
HP_0011359	HP_0010719
HP_0006808	HP_0011400
HP_0006958	HP_0001311
HP_0001012	HP_0012031
HP_0009974	HP_0009972
HP_0009974	HP_0009999
HP_0008005	HP_0001131
HP_0100926	HP_0100924
HP_0006645	HP_0000889
HP_0100469	HP_0010190
HP_0100469	HP_0010388
HP_0100469	HP_0100942
HP_0001995	HP_0001941
HP_0009287	HP_0009283
HP_0009287	HP_0009285
HP_0009287	HP_0009846
HP_0003988	HP_0002997
HP_0009092	HP_0006477
HP_0003332	HP_0005089
HP_0004060	HP_0001167
HP_0007494	HP_0007441
HP_0002046	HP_0004370
HP_0009690	HP_0009599
HP_0009690	HP_0010232
HP_0010655	HP_0005930
HP_0010655	HP_0010656
HP_0010655	HP_0010766
HP_0009315	HP_0009284
HP_0009315	HP_0009407
HP_0009315	HP_0009858
HP_0001839	HP_0001760
HP_0001839	HP_0100257
HP_0100961	HP_0002538
HP_0001772	HP_0001883
HP_0010720	HP_0001595
HP_0006109	HP_0006143
HP_0011284	HP_0002251
HP_0010484	HP_0002817
HP_0004244	HP_0004232
HP_0004244	HP_0004243
HP_0005999	HP_0000069
HP_0000138	HP_0000137
HP_0006749	HP_0007378
HP_0009308	HP_0004197
HP_0009308	HP_0009283
HP_0009308	HP_0009849
HP_0100054	HP_0010172
HP_0100054	HP_0010323
HP_0004019	HP_0003850
HP_0004019	HP_0004015
HP_0000160	HP_0011337
HP_0008440	HP_0003319
HP_0011990	HP_0001874
HP_0001446	HP_0009127
HP_0004924	HP_0001952
HP_0100057	HP_0010164
HP_0100057	HP_0010329
HP_0012272	HP_0003115
HP_0001713	HP_0002564
HP_0003647	HP_0003287
HP_0009380	HP_0006265
HP_0003300	HP_0003312
HP_0010105	HP_0010067
HP_0010105	HP_0010743
HP_0004273	HP_0005923
HP_0011328	HP_0000235
HP_0008046	HP_0000479
HP_0008046	HP_0008047
HP_0008358	HP_0010907
HP_0003574	HP_0002640
HP_0006337	HP_0006288
HP_0100887	HP_0000284
HP_0100887	HP_0000315
HP_0100887	HP_0000478
HP_0011309	HP_0001780
HP_0008513	HP_0000405
HP_0007872	HP_0000610
HP_0007872	HP_0001028
HP_0008435	HP_0004606
HP_0012206	HP_0000025
HP_0009331	HP_0009334
HP_0009331	HP_0009420
HP_0009331	HP_0010267
HP_0010542	HP_0000639
HP_0010542	HP_0009591
HP_0009758	HP_0001597
HP_0001601	HP_0001600
HP_0007178	HP_0009830
HP_0010275	HP_0010235
HP_0010275	HP_0010245
HP_0003765	HP_0011123
HP_0011243	HP_0009738
HP_0100042	HP_0001837
HP_0100042	HP_0010321
HP_0003234	HP_0003287
HP_0003234	HP_0010967
HP_0007027	HP_0011283
HP_0001193	HP_0009484
HP_0001677	HP_0002621
HP_0001677	HP_0006704
HP_0001677	HP_0100545
HP_0010303	HP_0002143
HP_0010303	HP_0010651
HP_0006280	HP_0001733
HP_0004347	HP_0001324
HP_0004347	HP_0002795
HP_0003912	HP_0003907
HP_0012024	HP_0004915
HP_0000394	HP_0000377
HP_0001717	HP_0003207
HP_0001717	HP_0006704
HP_0009482	HP_0006152
HP_0009482	HP_0009435
HP_0009482	HP_0009455
HP_0010904	HP_0004337
HP_0100920	HP_0009172
HP_0100920	HP_0100899
HP_0005524	HP_0001878
HP_0008113	HP_0100872
HP_0004381	HP_0001650
HP_0005176	HP_0001646
HP_0100579	HP_0001009
HP_0010121	HP_0010056
HP_0010121	HP_0010170
HP_0010598	HP_0003891
HP_0011791	HP_0011789
HP_0003901	HP_0003891
HP_0000668	HP_0009804
HP_0011215	HP_0011185
HP_0008056	HP_0000478
HP_0001340	HP_0007377
HP_0009540	HP_0009537
HP_0009540	HP_0009698
HP_0002920	HP_0011043
HP_0002787	HP_0002778
HP_0002787	HP_0010766
HP_0006134	HP_0005913
HP_0006134	HP_0010580
HP_0000076	HP_0000009
HP_0000076	HP_0000069
HP_0000106	HP_0000083
HP_0007946	HP_0000581
HP_0000164	HP_0000163
HP_0011697	HP_0011694
HP_0000756	HP_0100852
HP_0200025	HP_0000277
HP_0003238	HP_0010876
HP_0012062	HP_0003330
HP_0002032	HP_0002031
HP_0002032	HP_0002589
HP_0003438	HP_0002522
HP_0007250	HP_0000544
HP_0010955	HP_0000014
HP_0000479	HP_0001098
HP_0004373	HP_0001332
HP_0010965	HP_0010964
HP_0008788	HP_0009105
HP_0006765	HP_0010622
HP_0006765	HP_0100242
HP_0002362	HP_0001288
HP_0007541	HP_0008069
HP_0007541	HP_0012032
HP_0006766	HP_0005584
HP_0100097	HP_0010341
HP_0009953	HP_0009949
HP_0009953	HP_0009956
HP_0009953	HP_0010005
HP_0008059	HP_0001103
HP_0008059	HP_0008061
HP_0002223	HP_0002298
HP_0002223	HP_0100840
HP_0100199	HP_0100074
HP_0100199	HP_0100096
HP_0012168	HP_0100716
HP_0011848	HP_0002027
HP_0009508	HP_0009494
HP_0009508	HP_0009499
HP_0009508	HP_0010252
HP_0011366	HP_0001798
HP_0005855	HP_0002659
HP_0003304	HP_0000925
HP_0006912	HP_0002492
HP_0009210	HP_0004224
HP_0009210	HP_0009389
HP_0009210	HP_0010264
HP_0005602	HP_0001045
HP_0100829	HP_0000769
HP_0006571	HP_0011040
HP_0010132	HP_0010118
HP_0010132	HP_0010126
HP_0003027	HP_0009826
HP_0100902	HP_0100915
HP_0100902	HP_0100920
HP_0009587	HP_0009544
HP_0009587	HP_0009546
HP_0009587	HP_0009858
HP_0009387	HP_0009152
HP_0009387	HP_0010233
HP_0005472	HP_0001363
HP_0007054	HP_0001347
HP_0000030	HP_0000150
HP_0000030	HP_0010788
HP_0002357	HP_0002167
HP_0005177	HP_0002634
HP_0007774	HP_0008055
HP_0008020	HP_0000546
HP_0000826	HP_0008373
HP_0008079	HP_0010744
HP_0011836	HP_0008365
HP_0005605	HP_0001034
HP_0011238	HP_0011243
HP_0000729	HP_0100851
HP_0001196	HP_0010881
HP_0001146	HP_0008051
HP_0010135	HP_0010121
HP_0010135	HP_0010126
HP_0006019	HP_0006261
HP_0001472	HP_0000005
HP_0004783	HP_0200008
HP_0010888	HP_0100323
HP_0010888	HP_0100339
HP_0002930	HP_0002926
HP_0006756	HP_0011793
HP_0007548	HP_0000972
HP_0005764	HP_0005195
HP_0005844	HP_0009833
HP_0009303	HP_0004195
HP_0009303	HP_0009282
HP_0009303	HP_0009839
HP_0010568	HP_0000478
HP_0010568	HP_0010566
HP_0003969	HP_0002973
HP_0006532	HP_0002090
HP_0006532	HP_0002783
HP_0005050	HP_0003083
HP_0000577	HP_0000486
HP_0011843	HP_0000924
HP_0000548	HP_0000556
HP_0005335	HP_0005324
HP_0003312	HP_0003468
HP_0008509	HP_0007495
HP_0010128	HP_0010114
HP_0010128	HP_0010126
HP_0007549	HP_0011354
HP_0100352	HP_0010327
HP_0007607	HP_0000968
HP_0001987	HP_0002157
HP_0004342	HP_0003649
HP_0009724	HP_0009723
HP_0009724	HP_0010614
HP_0012028	HP_0002896
HP_0006530	HP_0002088
HP_0001488	HP_0000508
HP_0009330	HP_0009334
HP_0009330	HP_0009419
HP_0009330	HP_0010266
HP_0009634	HP_0009618
HP_0009634	HP_0009655
HP_0009634	HP_0009848
HP_0009634	HP_0100913
HP_0005825	HP_0003918
HP_0100779	HP_0000142
HP_0100779	HP_0000795
HP_0003436	HP_0003398
HP_0003206	HP_0004358
HP_0011026	HP_0000142
HP_0002323	HP_0007364
HP_0012180	HP_0011004
HP_0009264	HP_0009248
HP_0009264	HP_0009396
HP_0009264	HP_0010271
HP_0009671	HP_0009663
HP_0009671	HP_0009693
HP_0009671	HP_0010264
HP_0002650	HP_0010674
HP_0000127	HP_0000082
HP_0000127	HP_0003110
HP_0003998	HP_0002818
HP_0000924	HP_0000118
HP_0010592	HP_0006508
HP_0100723	HP_0007378
HP_0100041	HP_0001837
HP_0100041	HP_0010320
HP_0007215	HP_0003768
HP_0200011	HP_0001273
HP_0011801	HP_0000197
HP_0009234	HP_0005880
HP_0009234	HP_0009232
HP_0009234	HP_0009708
HP_0011727	HP_0009053
HP_0100621	HP_0100615
HP_0100621	HP_0100620
HP_0002781	HP_0002087
HP_0012269	HP_0004303
HP_0010416	HP_0010350
HP_0010416	HP_0010356
HP_0009821	HP_0003026
HP_0009821	HP_0006503
HP_0009821	HP_0009826
HP_0000550	HP_0000512
HP_0100763	HP_0002715
HP_0007757	HP_0001122
HP_0100061	HP_0010168
HP_0100061	HP_0010329
HP_0004621	HP_0003468
HP_0100169	HP_0100066
HP_0100169	HP_0100094
HP_0004611	HP_0003312
HP_0003231	HP_0010917
HP_0007380	HP_0100585
HP_0005249	HP_0004796
HP_0000389	HP_0000388
HP_0009023	HP_0001324
HP_0009023	HP_0010991
HP_0100094	HP_0010335
HP_0011218	HP_0002648
HP_0008096	HP_0100498
HP_0012245	HP_0012244
HP_0100940	HP_0100927
HP_0100940	HP_0100948
HP_0009374	HP_0004213
HP_0009374	HP_0009768
HP_0008752	HP_0001600
HP_0003914	HP_0003907
HP_0003914	HP_0011849
HP_0011609	HP_0001660
HP_0004799	HP_0002256
HP_0005359	HP_0010515
HP_0009713	HP_0010302
HP_0009713	HP_0010797
HP_0003966	HP_0002973
HP_0003744	HP_0003743
HP_0009425	HP_0009357
HP_0009425	HP_0009444
HP_0009425	HP_0009840
HP_0009425	HP_0100901
HP_0011815	HP_0000929
HP_0001482	HP_0200036
HP_0004390	HP_0005266
HP_0004390	HP_0010566
HP_0100814	HP_0003764
HP_0100266	HP_0100240
HP_0012232	HP_0003115
HP_0006481	HP_0000164
HP_0004602	HP_0002949
HP_0006683	HP_0001713
HP_0010617	HP_0010614
HP_0010617	HP_0100544
HP_0006780	HP_0100733
HP_0010392	HP_0010182
HP_0000716	HP_0100851
HP_0010657	HP_0002797
HP_0010657	HP_0004349
HP_0010657	HP_0010658
HP_0010489	HP_0010488
HP_0010789	HP_0000035
HP_0009147	HP_0009198
HP_0009147	HP_0009385
HP_0009147	HP_0010249
HP_0002945	HP_0005108
HP_0002380	HP_0004305
HP_0002036	HP_0002577
HP_0001841	HP_0001829
HP_0001841	HP_0001844
HP_0001841	HP_0100258
HP_0100912	HP_0100915
HP_0100912	HP_0100922
HP_0010087	HP_0010052
HP_0010087	HP_0010060
HP_0010087	HP_0010196
HP_0010087	HP_0010205
HP_0002623	HP_0001679
HP_0002938	HP_0003307
HP_0010772	HP_0011718
HP_0002886	HP_0002864
HP_0200039	HP_0011123
HP_0004004	HP_0003999
HP_0004004	HP_0010582
HP_0100906	HP_0100916
HP_0100906	HP_0100920
HP_0004594	HP_0003301
HP_0000918	HP_0000782
HP_0000918	HP_0100777
HP_0000306	HP_0000271
HP_0001581	HP_0011123
HP_0000336	HP_0100538
HP_0007334	HP_0011153
HP_0200015	HP_0001000
HP_0011072	HP_0006486
HP_0007372	HP_0002492
HP_0007372	HP_0007367
HP_0008648	HP_0100627
HP_0200040	HP_0011355
HP_0001520	HP_0001548
HP_0001520	HP_0004324
HP_0000470	HP_0000464
HP_0000470	HP_0003319
HP_0003933	HP_0003860
HP_0003933	HP_0003926
HP_0007299	HP_0002493
HP_0004406	HP_0000421
HP_0005639	HP_0001382
HP_0006257	HP_0001191
HP_0006257	HP_0010660
HP_0011598	HP_0012020
HP_0009188	HP_0009198
HP_0009188	HP_0009389
HP_0009188	HP_0010253
HP_0001917	HP_0011034
HP_0001917	HP_0012210
HP_0006035	HP_0010230
HP_0010960	HP_0002088
HP_0001305	HP_0001320
HP_0001305	HP_0002198
HP_0001305	HP_0002350
HP_0001305	HP_0005445
HP_0004825	HP_0001877
HP_0100109	HP_0100053
HP_0100109	HP_0100088
HP_0002028	HP_0002014
HP_0007910	HP_0000556
HP_0006894	HP_0001341
HP_0001212	HP_0001211
HP_0001212	HP_0011298
HP_0100313	HP_0002060
HP_0100313	HP_0002955
HP_0003223	HP_0004341
HP_0010742	HP_0000969
HP_0007992	HP_0000546
HP_0006500	HP_0002814
HP_0006500	HP_0006505
HP_0003840	HP_0002663
HP_0003840	HP_0003839
HP_0005264	HP_0004297
HP_0010378	HP_0010180
HP_0010378	HP_0010336
HP_0100594	HP_0002031
HP_0000064	HP_0000066
HP_0001469	HP_0003011
HP_0001694	HP_0001693
HP_0003885	HP_0003063
HP_0008011	HP_0007759
HP_0005332	HP_0000277
HP_0011519	HP_0007641
HP_0009999	HP_0009997
HP_0011479	HP_0000614
HP_0009063	HP_0002460
HP_0005424	HP_0005372
HP_0001181	HP_0001172
HP_0011227	HP_0010876
HP_0009072	HP_0002600
HP_0000436	HP_0010938
HP_0003254	HP_0011017
HP_0010184	HP_0010161
HP_0008178	HP_0002763
HP_0010005	HP_0009999
HP_0010005	HP_0010008
HP_0008125	HP_0001832
HP_0100026	HP_0002597
HP_0009644	HP_0009617
HP_0009644	HP_0009653
HP_0009644	HP_0009838
HP_0009274	HP_0004188
HP_0009274	HP_0100490
HP_0004458	HP_0011384
HP_0001692	HP_0004755
HP_0011628	HP_0001697
HP_0003809	HP_0009124
HP_0007542	HP_0001010
HP_0012171	HP_0000733
HP_0004248	HP_0001191
HP_0100267	HP_0000159
HP_0100267	HP_0100276
HP_0009175	HP_0004219
HP_0009175	HP_0009377
HP_0009175	HP_0009848
HP_0009175	HP_0100907
HP_0000290	HP_0000271
HP_0009415	HP_0009320
HP_0009415	HP_0010233
HP_0002153	HP_0011042
HP_0010771	HP_0010767
HP_0010771	HP_0100838
HP_0005258	HP_0001435
HP_0000794	HP_0000099
HP_0011897	HP_0011991
HP_0005671	HP_0002514
HP_0100198	HP_0100073
HP_0100198	HP_0100096
HP_0004015	HP_0002818
HP_0004015	HP_0009809
HP_0009407	HP_0009172
HP_0009407	HP_0009774
HP_0008978	HP_0003198
HP_0008231	HP_0008221
HP_0009452	HP_0009358
HP_0009452	HP_0009442
HP_0009452	HP_0009854
HP_0100856	HP_0004599
HP_0009044	HP_0001464
HP_0004736	HP_0000086
HP_0011546	HP_0011545
HP_0004993	HP_0000940
HP_0004993	HP_0003100
HP_0012223	HP_0001743
HP_0007387	HP_0011135
HP_0003164	HP_0003117
HP_0003164	HP_0012285
HP_0011536	HP_0011535
HP_0001899	HP_0001901
HP_0003023	HP_0002659
HP_0003678	HP_0003679
HP_0008167	HP_0010964
HP_0006161	HP_0010049
HP_0000093	HP_0003110
HP_0006397	HP_0003045
HP_0001311	HP_0000707
HP_0007370	HP_0001273
HP_0007370	HP_0007364
HP_0200000	HP_0000927
HP_0004216	HP_0004213
HP_0004216	HP_0009771
HP_0005343	HP_0010476
HP_0010085	HP_0010052
HP_0010085	HP_0010058
HP_0010085	HP_0010194
HP_0007267	HP_0003477
HP_0005951	HP_0005348
HP_0006544	HP_0100632
HP_0007975	HP_0000571
HP_0000653	HP_0000499
HP_0007240	HP_0002066
HP_0100243	HP_0100242
HP_0009580	HP_0009544
HP_0009580	HP_0009552
HP_0010531	HP_0001336
HP_0009465	HP_0001193
HP_0009465	HP_0004097
HP_0007633	HP_0000568
HP_0001332	HP_0100022
HP_0003975	HP_0002818
HP_0011898	HP_0010990
HP_0007473	HP_0011123
HP_0200049	HP_0002509
HP_0200049	HP_0002817
HP_0011480	HP_0000568
HP_0009288	HP_0009284
HP_0009288	HP_0009285
HP_0009288	HP_0009854
HP_0001336	HP_0004305
HP_0002461	HP_0007352
HP_0002461	HP_0100321
HP_0003651	HP_0002621
HP_0001017	HP_0000980
HP_0008336	HP_0001992
HP_0008336	HP_0003355
HP_0009237	HP_0006262
HP_0009237	HP_0009381
HP_0010610	HP_0005922
HP_0010610	HP_0100276
HP_0011388	HP_0000375
HP_0010008	HP_0009833
HP_0010008	HP_0009834
HP_0010008	HP_0009997
HP_0000411	HP_0000377
HP_0009422	HP_0009357
HP_0009422	HP_0009440
HP_0009422	HP_0009836
HP_0007452	HP_0000996
HP_0004239	HP_0001191
HP_0007360	HP_0001317
HP_0007360	HP_0002977
HP_0011861	HP_0002101
HP_0005832	HP_0002750
HP_0005832	HP_0200000
HP_0010604	HP_0010732
HP_0010604	HP_0200040
HP_0007190	HP_0002538
HP_0009815	HP_0002813
HP_0009815	HP_0009115
HP_0001362	HP_0002648
HP_0011120	HP_0011119
HP_0000482	HP_0001120
HP_0005871	HP_0100255
HP_0011802	HP_0100648
HP_0100444	HP_0010374
HP_0002085	HP_0002084
HP_0011183	HP_0010858
HP_0005291	HP_0002633
HP_0100303	HP_0100299
HP_0003041	HP_0002818
HP_0003041	HP_0003063
HP_0003041	HP_0003938
HP_0003041	HP_0100744
HP_0000855	HP_0011014
HP_0100588	HP_0100587
HP_0011913	HP_0000998
HP_0006992	HP_0002084
HP_0001662	HP_0011675
HP_0001681	HP_0001677
HP_0004631	HP_0001371
HP_0001060	HP_0001059
HP_0001002	HP_0001001
HP_0003361	HP_0003355
HP_0003361	HP_0004365
HP_0012008	HP_0012002
HP_0007898	HP_0001147
HP_0002080	HP_0001337
HP_0002448	HP_0001298
HP_0005413	HP_0010702
HP_0008261	HP_0002894
HP_0008261	HP_0006476
HP_0008261	HP_0100568
HP_0011305	HP_0011306
HP_0000366	HP_0000271
HP_0004581	HP_0004570
HP_0006739	HP_0002860
HP_0010615	HP_0010614
HP_0005037	HP_0002974
HP_0002883	HP_0002793
HP_0008968	HP_0003712
HP_0001889	HP_0001972
HP_0005005	HP_0002980
HP_0000239	HP_0011328
HP_0002047	HP_0004370
HP_0003693	HP_0003202
HP_0003874	HP_0003063
HP_0000079	HP_0000119
HP_0010798	HP_0000159
HP_0004369	HP_0004352
HP_0007430	HP_0000969
HP_0011907	HP_0005560
HP_0004913	HP_0003128
HP_0001670	HP_0001639
HP_0005428	HP_0004429
HP_0002396	HP_0002063
HP_0003256	HP_0001928
HP_0005910	HP_0009182
HP_0000071	HP_0000069
HP_0001719	HP_0001710
HP_0001719	HP_0011723
HP_0011774	HP_0000854
HP_0008777	HP_0001600
HP_0005026	HP_0008905
HP_0003894	HP_0003840
HP_0003894	HP_0003891
HP_0011773	HP_0005994
HP_0010664	HP_0010663
HP_0006583	HP_0001399
HP_0000264	HP_0000929
HP_0005502	HP_0001877
HP_0008638	HP_0000100
HP_0011209	HP_0010845
HP_0005001	HP_0002999
HP_0002790	HP_0005957
HP_0009784	HP_0001468
HP_0004039	HP_0002997
HP_0004039	HP_0009809
HP_0010433	HP_0010413
HP_0010433	HP_0010431
HP_0006879	HP_0001272
HP_0011621	HP_0001629
HP_0000171	HP_0010295
HP_0009806	HP_0000873
HP_0008829	HP_0003368
HP_0008829	HP_0009107
HP_0010883	HP_0001646
HP_0011627	HP_0001679
HP_0008176	HP_0002904
HP_0004209	HP_0009179
HP_0004209	HP_0009466
HP_0012278	HP_0010894
HP_0000969	HP_0011032
HP_0010659	HP_0004349
HP_0010659	HP_0010658
HP_0002225	HP_0008070
HP_0002225	HP_0100133
HP_0001575	HP_0100852
HP_0004571	HP_0003319
HP_0006150	HP_0001167
HP_0009987	HP_0009985
HP_0009987	HP_0009999
HP_0000198	HP_0000197
HP_0009501	HP_0006263
HP_0009501	HP_0009544
HP_0009501	HP_0010245
HP_0003992	HP_0002997
HP_0003992	HP_0003100
HP_0003992	HP_0003969
HP_0000326	HP_0000309
HP_0000326	HP_0011821
HP_0002453	HP_0002134
HP_0000717	HP_0000729
HP_0006606	HP_0000919
HP_0010318	HP_0010991
HP_0011399	HP_0008944
HP_0000506	HP_0000492
HP_0012149	HP_0002863
HP_0000098	HP_0000002
HP_0010743	HP_0001964
HP_0010743	HP_0003026
HP_0005181	HP_0001677
HP_0003952	HP_0003854
HP_0003952	HP_0003949
HP_0100727	HP_0004311
HP_0006160	HP_0005916
HP_0009379	HP_0009245
HP_0005696	HP_0001162
HP_0000705	HP_0000682
HP_0008290	HP_0005369
HP_0011314	HP_0011842
HP_0010457	HP_0010456
HP_0006006	HP_0001421
HP_0009383	HP_0009152
HP_0009383	HP_0010229
HP_0002729	HP_0002716
HP_0001384	HP_0003272
HP_0100259	HP_0010442
HP_0100139	HP_0100059
HP_0100139	HP_0100091
HP_0009159	HP_0009153
HP_0009159	HP_0009390
HP_0009159	HP_0010276
HP_0009182	HP_0004219
HP_0009182	HP_0009378
HP_0009182	HP_0009850
HP_0010528	HP_0010524
HP_0004492	HP_0000239
HP_0004492	HP_0010537
HP_0003459	HP_0003496
HP_0011154	HP_0007359
HP_0200012	HP_0200011
HP_0009056	HP_0003635
HP_0007657	HP_0100018
HP_0007807	HP_0000587
HP_0007807	HP_0001293
HP_0010913	HP_0010912
HP_0100606	HP_0011793
HP_0001946	HP_0001939
HP_0100322	HP_0007363
HP_0100284	HP_0003457
HP_0002640	HP_0000822
HP_0011881	HP_0011878
HP_0011608	HP_0001660
HP_0009253	HP_0009249
HP_0009253	HP_0009396
HP_0009253	HP_0010249
HP_0003841	HP_0003839
HP_0003841	HP_0100168
HP_0008850	HP_0008897
HP_0011212	HP_0010852
HP_0007100	HP_0002119
HP_0012104	HP_0002120
HP_0010441	HP_0001161
HP_0011386	HP_0011384
HP_0011374	HP_0011373
HP_0001093	HP_0000587
HP_0003477	HP_0000764
HP_0003477	HP_0009830
HP_0100268	HP_0000177
HP_0100268	HP_0100269
HP_0002616	HP_0005111
HP_0005885	HP_0004599
HP_0001964	HP_0001832
HP_0001964	HP_0006494
HP_0006282	HP_0006297
HP_0004980	HP_0000944
HP_0011706	HP_0001678
HP_0004356	HP_0011017
HP_0005297	HP_0004950
HP_0000725	HP_0000709
HP_0100440	HP_0010361
HP_0200056	HP_0001103
HP_0200056	HP_0100699
HP_0010102	HP_0010076
HP_0010102	HP_0010110
HP_0010102	HP_0010645
HP_0010271	HP_0010231
HP_0010271	HP_0010245
HP_0009453	HP_0009358
HP_0009453	HP_0009443
HP_0009453	HP_0009855
HP_0000859	HP_0002717
HP_0010021	HP_0009191
HP_0010021	HP_0009692
HP_0010021	HP_0010014
HP_0010021	HP_0010274
HP_0004446	HP_0004447
HP_0009169	HP_0004219
HP_0009169	HP_0009374
HP_0009169	HP_0009844
HP_0012038	HP_0011490
HP_0010753	HP_0000277
HP_0010636	HP_0002060
HP_0010064	HP_0010057
HP_0010064	HP_0010179
HP_0010064	HP_0100235
HP_0008589	HP_0011039
HP_0000207	HP_0011338
HP_0002376	HP_0100543
HP_0001789	HP_0000969
HP_0001789	HP_0001197
HP_0009956	HP_0009945
HP_0009956	HP_0009999
HP_0006176	HP_0006257
HP_0007153	HP_0002071
HP_0011668	HP_0005301
HP_0004036	HP_0004035
HP_0006228	HP_0005922
HP_0002143	HP_0007319
HP_0007728	HP_0000616
HP_0001348	HP_0001347
HP_0011860	HP_0004979
HP_0012204	HP_0002728
HP_0001848	HP_0008364
HP_0010172	HP_0010160
HP_0010172	HP_0010587
HP_0009512	HP_0009498
HP_0009512	HP_0009499
HP_0009512	HP_0010256
HP_0009788	HP_0009787
HP_0009788	HP_0100854
HP_0009556	HP_0005772
HP_0008730	HP_0000032
HP_0006644	HP_0001547
HP_0005364	HP_0004429
HP_0007792	HP_0001152
HP_0200046	HP_0001608
HP_0003849	HP_0003015
HP_0003849	HP_0003856
HP_0008772	HP_0000356
HP_0008772	HP_0008771
HP_0003002	HP_0100013
HP_0010683	HP_0003282
HP_0000474	HP_0011425
HP_0100081	HP_0010166
HP_0100081	HP_0010341
HP_0001988	HP_0001943
HP_0011389	HP_0000359
HP_0010553	HP_0001332
HP_0007902	HP_0004327
HP_0007902	HP_0011885
HP_0003655	HP_0004367
HP_0007809	HP_0001131
HP_0003334	HP_0012099
HP_0010990	HP_0003256
HP_0000896	HP_0000772
HP_0000896	HP_0100777
HP_0004424	HP_0000009
HP_0003895	HP_0003071
HP_0003895	HP_0003891
HP_0002097	HP_0002088
HP_0001328	HP_0100543
HP_0003006	HP_0004376
HP_0010109	HP_0001831
HP_0010109	HP_0008362
HP_0004258	HP_0001498
HP_0004258	HP_0004256
HP_0012176	HP_0004332
HP_0011114	HP_0011113
HP_0004704	HP_0010743
HP_0003549	HP_0000118
HP_0008352	HP_0011869
HP_0001220	HP_0100490
HP_0005613	HP_0002823
HP_0005613	HP_0006493
HP_0010821	HP_0011153
HP_0003049	HP_0003019
HP_0003559	HP_0011804
HP_0004010	HP_0003999
HP_0004010	HP_0010585
HP_0011464	HP_0004362
HP_0000180	HP_0000157
HP_0000600	HP_0000234
HP_0001287	HP_0011450
HP_0012164	HP_0100022
HP_0002330	HP_0002329
HP_0006693	HP_0001713
HP_0009729	HP_0009730
HP_0009729	HP_0100544
HP_0009142	HP_0002817
HP_0011074	HP_0006297
HP_0007721	HP_0008054
HP_0011429	HP_0011425
HP_0002878	HP_0002093
HP_0011610	HP_0001660
HP_0011168	HP_0011166
HP_0100716	HP_0006919
HP_0006932	HP_0000725
HP_0008047	HP_0000478
HP_0008047	HP_0002597
HP_0011693	HP_0011689
HP_0000659	HP_0007700
HP_0000971	HP_0011138
HP_0001310	HP_0001251
HP_0005085	HP_0003066
HP_0100421	HP_0100403
HP_0010759	HP_0010758
HP_0011112	HP_0011111
HP_0100130	HP_0100052
HP_0100130	HP_0100090
HP_0006014	HP_0001191
HP_0003269	HP_0002415
HP_0006774	HP_0100615
HP_0000232	HP_0000178
HP_0002171	HP_0100705
HP_0002186	HP_0011442
HP_0002186	HP_0011446
HP_0001069	HP_0000975
HP_0006539	HP_0002109
HP_0012186	HP_0012181
HP_0001468	HP_0001457
HP_0001468	HP_0001467
HP_0010248	HP_0010230
HP_0010248	HP_0010243
HP_0011539	HP_0011535
HP_0011134	HP_0001945
HP_0011344	HP_0001263
HP_0100524	HP_0002813
HP_0011203	HP_0002353
HP_0008717	HP_0012210
HP_0001449	HP_0001832
HP_0001449	HP_0009136
HP_0006335	HP_0006292
